Name,Description,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Short,Thriller,War,Western,Combined
Girl of the Night,"Girl of the Night is about Bobbie (Anne Francis), a sensitive, lonely call girl who is manipulated and ultimately used by her madame, played by Kay Medford.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,girl night bobbie anne francis sensitive lonely call girl manipulate ultimately use madame play kay medford prostitution child sexual abuse independent film base book
Goliath II,"Goliath II is a 6-inch-tall elephant (son of the huge Goliath). He&apos;s a big disappointment to his father, but mom is proud of Goliath II anyway. Goliath II is constantly getting into trouble because he&apos;s so small. In particular, th...",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,goliath ii inch tall elephant son huge goliath big disappointment father mom proud goliath ii anyway goliath ii constantly get trouble small particular th goliath elephant character courage tick tock crocodile character roman numeral title voice narration
Guns of the Timberland,Feud between ranchers and lumberjacks over the issue of environment protection versus profits.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,feud ranchers lumberjacks issue environment protection versus profit rancher lumberjack feud land right base novel
Il mattatore,"Because of his ability to mimic dialects of Italy, Gerardo, an aspiring actor trying unsuccessfully to cross over from comedy to tragedy, is involved in a scam concocted by Lallo against a rich cloth-merchant.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ability mimic dialects italy gerardo aspire actor try unsuccessfully cross comedy tragedy involve scam concoct lallo rich cloth merchant jewel thief color sequence multiple plot twist arrest wed
Wernher von Braun,"The story of rocket scientist Dr. Werner von Braun&apos;s career, from the 1920s until the late 1950s.",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,story rocket scientist dr werner von braun career late timeframe timeframe rocket scientist satellite
Ice Palace,"A short film capturing the exquisite, elegant and innovative designs of Food Stylist and event planner Rakhee Jain at an event in Udaipur, India, 2017",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,short film capture exquisite elegant innovative design food stylist event planner rakhee jain event udaipur india nan
Jaali Note,Inspector Dinesh goes undercover in order to infiltrate a gang that is counterfeiting banknotes. In the course of his investigation he becomes romantically entangled with a female reporter and makes a discovery of shocking persona...,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,inspector dinesh go undercover order infiltrate gang counterfeit banknotes course investigation become romantically entangle female reporter make discovery shock persona undercover female reporter disguise hotel murder
From a Place of Love: My Adoption Journey,"With the age of 60 on the horizon filmmaker David Bynum set out on a journey of discovery to find his biological family. After 58 years of not knowing where his true roots were or any family history, the need to search became over...",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,age horizon filmmaker david bynum set journey discovery find biological family years know true root family history need search become adoption search reunion dna
Love in Simla,"After the untimely death of her father and step-mother, Sonia is orphaned and lives with her aunt and paternal uncle (Mrs. and General Rajpal Singh). Sonia is plain-looking as her real mother, and often invites unappreciative, tau...",0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,untimely death father step mother sonia orphan live aunt paternal uncle mrs general rajpal singh sonia plain look real mother often invite unappreciative tau city name title
Macumba Love,A writer who specializes in exposing fake witchcraft journeys to Brazil to investigate a voodoo cult.,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,writer specialize expose fake witchcraft journey brazil investigate voodoo cult mysticism psychotronic film voodoo writer island
"Makkers, staakt uw wild geraas","The story of three torn apart families on the verge of Sinterklaasavond, the Dutch equivalent of Christmas Eve.",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,story tear apart families verge sinterklaasavond dutch equivalent christmas eve nan
"The Mountain, the River and the Road","Jeff is a failing post-college writer whose parents are finally kicking him out of the house. With this in mind, Jeff starts out on a road trip to Austin, TX with his friend, Tom; a final grasp at youthful freedom. All is well unt...",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,jeff fail post college writer whose parent finally kick house mind jeff start road trip austin tx friend tom final grasp youthful freedom well unt nan
Eroika,"The lives of two male Greek teens and the young daughter of the British Ambassador in Greece are turned upside down when the best friend of a teenage gang leader dies. Meanwhile, a love triangle is developed between the three char...",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,live male greek teens young daughter british ambassador greece turn upside best friend teenage gang leader die meanwhile love triangle develop char base novel independent film
The Pure Hell of St. Trinian&apos;s,The hellions of St. Trinians are recruited to a sheik&apos;s harem. Little does he know what he&apos;s letting himself in for.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hellions st trinians recruit sheik harem little know let cleavage sexy girl stock woman undress striptease
"Beautiful George: Romeo, Juliet and the Darkness","All havoc breaks loose on a film set, when &apos;The director&apos; demands Gestapo perfection from his actors and crew, while hallucinating on his drugged coffee.",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,havoc break loose film set director demand gestapo perfection actors crew hallucinate drug coffee gestapo cast film crew movie director reference shakespeare romeo juliet
Scent of Mystery,Vacationing Englishman Oliver Larker stumbles upon a plot to kill a young American tourist in Spain.,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,vacation englishman oliver larker stumble upon plot kill young american tourist spain spain butterfly aerial camera shoot tourist rise
School for Scoundrels,"A young guy short on luck enrolls in a class to build confidence to help win over the girl of his dreams, which becomes complicated when it turns out his teacher has the same agenda.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,young guy short luck enroll class build confidence help win girl dream become complicate turn teacher agenda low self esteem mace spray new york city australian assertion
Six Days Seven Nights,"Robin Monroe, a New York magazine editor, and the gruff pilot Quinn Harris must put aside their mutual dislike if they are to survive after crash landing on a deserted South Seas island.",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,robin monroe new york magazine editor gruff pilot quinn harris must put aside mutual dislike survive crash land desert south seas island pilot thunderstorm floatplane snow adventure island
Venner,"Two old friends climbing the Eagle Peak mountain, reveals an intelligent story about a friend trying to get rid of another and getting revenge, take the glory of friend&apos;s achievement, get his leading job in the firm, and even his ...",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,old friends climb eagle peak mountain reveal intelligent story friend try get rid another get revenge take glory friend achievement get lead job firm even climb husband wife relationship contest attempt murder friend
The Subterraneans,A love story between two misunderstood new bohemians who don&apos;t even understand themselves.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,love story misunderstand new bohemians even understand base novel psychotronic film san francisco california poet beatnik
There Was a Crooked Man...,A charming but totally ruthless criminal is sent to a remote Arizona prison. He enlists the help of his cellmates in an escape attempt with the promise of sharing his hidden loot.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,charm totally ruthless criminal send remote arizona prison enlist help cellmates escape attempt promise share hide loot arizona territorial prison arizona territory yuma territorial prison corrupt warden
The Thousand and One Lives of Doctor Mabuse,"One more tale in the Doctor Mabuse trilogy. Inspector Carl Lohemann killed Dr. Mabuse, heroically putting an end to the criminal mastermind&apos;s reign. But the nightmare has only just begun.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,tale doctor mabuse trilogy inspector carl lohemann kill dr mabuse heroically put end criminal mastermind reign nightmare begin nan
The Trials of Cate McCall,"In order to be reinstated to the bar and recover custody of her daughter, a hotshot lawyer, now in recovery and on probation, must take on the appeal of a woman wrongfully convicted of murder.",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,order reinstate bar recover custody daughter hotshot lawyer recovery probation must take appeal woman wrongfully convict murder alcoholic protagonist female lawyer perjury alcoholics anonymous meet mother daughter estrangement
Vice Raid,The bosses of the prostitution racket have one of their prostitutes go to New York City to entrap a police officer and get him thrown off the force. She does as she is told but then the gangsters make a mistake.,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,boss prostitution racket prostitute go new york city entrap police officer get throw force tell gangsters make mistake police officer prostitution crime syndicate corruption model agency
The Virgin Suicides: Revisiting The Virgin Suicides,"Sofia Coppola, Kirsten Dunst, Josh Hartnett and cinematographer Ed Lachman discuss the filming of The Virgin Suicides",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,sofia coppola kirsten dunst josh hartnett cinematographer ed lachman discuss film virgin suicides dvd extra
Watch Your Stern,"When the details of a secret torpedo are destroyed by an incompetent seaman, the crew of the ship rally round, when the Admiral needs the plans to show to a visiting scientist.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,detail secret torpedo destroy incompetent seaman crew ship rally round admiral need plan show visit scientist military spoof torpedo admiral british navy royal navy
Ta kitrina gantia,"When it comes to his wife, Orestis is suspicious of everything, be it a moustachioed chauffeur or a lost pair of bumblebee-yellow gloves. But, are his fears justified or is this case of the lost fashion accessories a big misunders...",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,come wife orestis suspicious everything moustachioed chauffeur lose pair bumblebee yellow gloves fear justify case lose fashion accessories big misunders greece greek fashionable woman fashion adultery
The Aristo-Cat,"Meadows the butler, fed up with the family cat&apos;s practical jokes, walks off the job, leaving the formerly-pampered feline alone and totally helpless, unaware even of what a mouse looks like. Thus, he&apos;s terrified when the cheese-hu...",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,meadows butler feed family cat practical joke walk job leave formerly pamper feline alone totally helpless unaware even mouse look like thus terrify cheese hu hubie bertie character cartoon mouse cartoon dog anthropomorphic animal butler
Speedy Gonzales,"Starving Mexican mice want access to a cheese factory guarded by Sylvester Cat and send for Speedy Gonzales, the fastest mouse in all Mexico, to breeze past Sylvester and obtain the cheese for them.",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,starve mexican mice want access cheese factory guard sylvester cat send speedy gonzales fastest mouse mexico breeze past sylvester obtain cheese cheese factory mousetrap landmine draw straw
The Shop Around the Corner,The quirky owner of a small flower shop is determined to find love despite her tendency to hide amidst the day-to-day demands of her business until a mysterious regular customer unearths her longing for romance and unlocks a glimp...,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,quirky owner small flower shop determine find love despite tendency hide amidst day day demand business mysterious regular customer unearth long romance unlock glimp nan
